timestamp,machine_id,power_kw,units_produced,power_deviation,efficiency,energy_per_unit,temp_deviation,vibration_deviation,power_std,overload_flag,idle_flag,hour,grid_stress
1788968160,CNC_03,24.2,0.0058,-1.916000000000004,0.00023966941158390858,4171.6945354249265,-0.7821621621621588,0.002864864864864869,1.4240540720071007,0,0,15,0.9266349775373341
1788968160,COMP_01,49.01,0.005,-3.7439999999999998,0.0001020199938375843,9800.039992001599,-1.1948648648648685,-0.0340810810810811,4.075460710152903,0,0,15,0.9290290607531361
1788968160,PUMP_01,18.73,0.0033,0.8960000000000008,0.00017618792438932597,5674.038170251439,0.1678378378378369,-0.00545945945945947,1.3418010284688264,0,0,15,1.0502410535919562
1788968160,HVAC_01,36.78,0.0,1.9140000000000015,0.0,36780000.0,0.6343243243243251,0.00202702702702702,1.3998321327930714,0,1,15,1.0548958568549345
1788968160,FURNACE_01,78.4,0.0044,0.39400000000000546,5.612244826374428e-05,17814.133151556463,0.1648648648648532,-0.00035135135135135054,0.5000299991000507,0,0,15,1.0050508806367346
1788968220,CNC_01,26.83,0.0061,-1.0316666666666663,0.00022735742723229866,4397.639731191607,-0.5237837837837844,-0.001945945945945965,1.4127903831307265,0,0,15,0.9629717905256281
1788968220,CNC_02,28.22,0.0064,-1.625,0.00022678950294863562,4408.686142790189,-0.7348648648648677,0.0028378378378378366,1.4331329317268526,0,0,15,0.9455519870815215
1788968220,CNC_03,25.25,0.0058,-0.7216666666666676,0.0002297029611998827,4352.697810722289,-0.36216216216215713,-0.0031351351351351364,1.321868626856191,0,0,15,0.9722132719419904
1788968220,COMP_01,50.97,0.005,-1.4866666666666717,9.809691783211855e-05,10191.961607678464,-0.4048648648648623,-0.0340810810810811,3.7172498795032154,0,0,15,0.9716591287095546
1788968220,PUMP_01,19.8,0.0033,1.6383333333333354,0.00016666665824915865,5998.182368979097,0.5978378378378366,0.001540540540540536,1.4437924596931055,0,0,15,1.0902082541869367
1788968220,HVAC_01,35.97,0.0,0.9199999999999946,0.0,35970000.0,0.3143243243243248,-0.0029729729729729773,1.330699064401865,0,1,15,1.0262481875535467
1788968220,FURNACE_01,77.75,0.0044,-0.21333333333332405,5.65916391435159e-05,17666.43944558055,-0.09513513513513772,-0.0013513513513513514,0.45928930606608326,0,0,15,0.9972636581649881
1788968280,CNC_01,26.28,0.0061,-1.3557142857142814,0.0002321156684887493,4307.490575315522,-0.7437837837837833,0.0010540540540540377,1.4215116032221604,0,0,15,0.9509433618164719
1788968280,CNC_02,29.5,0.0064,-0.29571428571428626,0.00021694914518816458,4608.654897672239,-0.22486486486486967,-0.0051621621621621705,1.3147478483579687,0,0,15,0.9900752412594012
1788968280,CNC_03,27.19,0.0058,1.0442857142857136,0.0002133137104334788,4687.122909843131,0.4078378378378389,-0.0011351351351351346,1.2915734221336035,0,0,15,1.0399409502809165
1788968280,COMP_01,58.78,0.005,5.420000000000002,8.50629451333286e-05,11753.64927014597,1.665135135135131,0.05491891891891887,4.150546148801786,0,0,15,1.1015741922493594
1788968280,PUMP_01,18.74,0.0033,0.495714285714282,0.00017609390735891638,5677.067555286276,0.1678378378378369,-0.00545945945945947,1.3359997148559724,0,0,15,1.027170877846714
1788968280,HVAC_01,34.02,0.0,-0.8828571428571408,0.0,34020000.00000001,-0.46567567567567636,-0.0029729729729729773,1.275613764503376,0,1,15,0.9747052765924324
1788968280,FURNACE_01,77.4,0.0044,-0.4828571428571422,5.6847544485173846e-05,17586.912065439672,-0.23513513513512407,0.0016486486486486512,0.4702380349608137,0,0,15,0.993800200013571
1788968340,CNC_01,27.77,0.0061,0.11749999999999972,0.0002196614973114333,4551.712833961646,-0.14378378378378898,-0.00794594594594597,1.3169201082178714,0,0,15,1.0042491274116578
1788968340,CNC_02,31.38,0.0064,1.3862500000000004,0.00020395155500473058,4902.359006405249,0.5251351351351303,-0.00016216216216216606,1.3399140430852814,0,0,15,1.0462179271942345
1788968340,CNC_03,27.72,0.0058,1.3774999999999977,0.00020923520168704177,4778.486467850371,0.6278378378378378,0.001864864864864868,1.3189579219975138,0,0,15,1.0522918837509012
1788968340,COMP_01,50.48,0.005,-2.520000000000003,9.904912640552445e-05,10093.981203759247,-0.6048648648648651,-0.0370810810810811,3.9752771691328115,0,0,15,0.9524528122178715
1788968340,PUMP_01,16.8,0.0033,-1.2637499999999982,0.00019642855973639524,5089.366858527719,-0.6021621621621591,-0.0024594594594594676,1.3381537120760294,0,0,15,0.9300393921506115
1788968340,HVAC_01,33.22,0.0,-1.4725000000000037,0.0,33220000.0,-0.7856756756756766,0.00202702702702702,1.3223977141108925,0,1,15,0.9575556400502806
1788968340,FURNACE_01,77.76,0.0044,-0.1075000000000017,5.6584361412238155e-05,17668.711656441716,-0.09513513513513772,-0.0013513513513513514,0.4375173465948828,0,0,15,0.9986194368816331
1788968400,CNC_01,29.53,0.0061,1.6688888888888904,0.00020656958325196128,4840.19013276512,0.5562162162162139,5.405405405403685e-05,1.3817239634279745,0,0,15,1.0599002610604094
1788968400,CNC_02,31.62,0.0064,1.4455555555555577,0.00020240353566086224,4939.853147945633,0.6251351351351317,0.0018378378378378357,1.3655778182797862,0,0,15,1.0479065823501887
1788968400,CNC_03,26.22,0.0058,-0.1088888888888917,0.00022120517844373842,4519.91036028271,0.027837837837843438,-0.00713513513513514,1.234447694765198,0,0,15,0.9958642430672763
1788968400,COMP_01,48.61,0.005,-3.902222222222221,0.00010285949181527481,9720.05598880224,-1.34486486486486,-0.0320810810810811,3.996100529822098,0,0,15,0.9256892398992761
1788968400,PUMP_01,16.28,0.0033,-1.5855555555555547,0.00020270269025167748,4931.838836716147,-0.81216216216216,0.000540540540540535,1.3857679379238708,0,0,15,0.9112506486643707
1788968400,HVAC_01,34.53,0.0,-0.1444444444444457,0.0,34530000.0,-0.26567567567567707,-0.00597297297297298,1.2381751805692833,0,1,15,0.9958342392331587
1788968400,FURNACE_01,78.4,0.0044,0.47333333333332916,5.612244826374428e-05,17814.133151556463,0.1648648648648532,-0.00035135135135135054,0.4460941604639071,0,0,15,1.0060740738377012
1788968460,CNC_01,29.49,0.0061,1.4659999999999975,0.00020684977257206605,4833.633830519586,0.5362162162162178,5.405405405403685e-05,1.400842603578289,0,0,15,1.0523122661892568
1788968460,CNC_02,29.95,0.0064,-0.20199999999999818,0.0002136894753359107,4678.9564130604585,-0.04486486486486996,-0.008162162162162173,1.2894339843512743,0,0,15,0.9933005772983359
1788968460,CNC_03,24.46,0.0058,-1.6820000000000022,0.00023712182186746432,4216.514394069988,-0.6821621621621574,0.0008648648648648671,1.305303710933888,0,0,15,0.9356590568564356
1788968460,COMP_01,55.39,0.005,2.5900000000000034,9.026899999514353e-05,11075.784843031393,0.30513513513513146,0.05391891891891887,3.8759084956519128,0,0,15,1.049053010434602
1788968460,PUMP_01,17.8,0.0033,-0.05900000000000105,0.00018539324801161526,5392.3053620115115,-0.20216216216216054,-0.008459459459459445,1.3066789965404662,0,0,15,0.9966962877710795
1788968460,HVAC_01,36.4,0.0,1.5529999999999973,0.0,36400000.0,0.48432432432432293,-0.0009729729729729755,1.2886000155207196,0,1,15,1.0445662167599443
1788968460,FURNACE_01,78.57,0.0044,0.5789999999999935,5.6001017487577746e-05,17852.760736196316,0.2348648648649032,0.0006486486486486503,0.46720088470235416,0,0,15,1.0074239206136102
1788968520,CNC_01,27.68,0.0061,-0.4819999999999993,0.00022037571458180224,4536.961153909195,-0.18378378378378812,-0.006945945945945969,1.2744044360667715,0,0,15,0.9828847033987393
1788968520,CNC_02,28.34,0.0064,-1.7870000000000026,0.00022582920868633702,4427.433213560381,-0.6948648648648685,0.0018378378378378357,1.3250161424593214,0,0,15,0.9406844046641083
1788968520,CNC_03,24.52,0.0058,-1.4559999999999995,0.00023654158904805916,4226.857438372695,-0.6521621621621634,0.0008648648648648671,1.4019129787543885,0,0,15,0.9439482235930003
1788968520,COMP_01,50.07,0.005,-1.8770000000000024,9.986019373157193e-05,10011.997600479903,-0.7648648648648617,-0.040081081081081105,3.3622216530806597,0,0,15,0.9638669997523053
1788968520,PUMP_01,19.55,0.0033,1.690999999999999,0.00016879794533002836,5922.447743108149,0.4978378378378352,-0.00045945945945946587,1.3066789965404662,0,0,15,1.094686091344079
1788968520,HVAC_01,36.61,0.0,1.6090000000000018,0.0,36610000.0,0.5643243243243248,0.0010270270270270263,1.4049788452341745,0,1,15,1.0459700852555618
1788968520,FURNACE_01,78.06,0.0044,0.013999999999995794,5.636689653642203e-05,17736.877982276754,0.02486486486486683,-0.0023513513513513523,0.4355890009834639,0,0,15,1.0001793685752074
1788968580,CNC_01,26.25,0.0061,-1.860000000000003,0.00023238094352834502,4302.573348631371,-0.7537837837837884,0.0010540540540540377,1.3461054936371069,0,0,15,0.9338313435136483
1788968580,CNC_02,28.69,0.0064,-1.2609999999999992,0.00022307423412080046,4482.112169973441,-0.54486486486487,-0.00016216216216216606,1.3925153101093328,0,0,15,0.9578978679210087
1788968580,CNC_03,26.34,0.0058,0.5010000000000012,0.00022019741001528433,4540.596448888123,0.0778378378378406,-0.006135135135135139,1.2748110971172695,0,0,15,1.0193892557997888
1788968580,COMP_01,51.67,0.005,-0.30400000000000205,9.676794858200216e-05,10331.933613277344,-0.12486486486486115,-0.030081081081081096,3.3584229103024597,0,0,15,0.9941509024868029
1788968580,PUMP_01,19.47,0.0033,1.4439999999999955,0.00016949151671846345,5898.212662829445,0.46783783783784116,-0.00045945945945946587,1.4015721331577777,0,0,15,1.080106452895459
1788968580,HVAC_01,34.92,0.0,-0.23400000000000176,0.0,34920000.0,-0.10567567567567693,-0.007972972972972975,1.2885323261585464,0,1,15,0.9933435457318216
1788968580,FURNACE_01,77.48,0.0044,-0.5660000000000025,5.6788848002208986e-05,17605.089752329015,-0.20513513513515136,0.0006486486486486503,0.4355890009834639,0,0,15,0.9927478539227141
1788968640,CNC_01,26.9,0.0061,-1.0300000000000011,0.00022676579082655054,4409.113260121291,-0.4937837837837833,-0.001945945945945965,1.3784048752090226,0,0,15,0.9631220564582149
1788968640,CNC_02,30.6,0.0064,0.7660000000000053,0.00020915031996240785,4780.503046399,0.21513513513513516,-0.00416216216216217,1.2661156696324753,0,0,15,1.0256753695221772
1788968640,CNC_03,27.75,0.0058,1.8569999999999993,0.00020900900147715308,4783.657990001724,0.6378378378378429,0.002864864864864869,1.3486375841319773,0,0,15,1.0717181836126295
1788968640,COMP_01,58.29,0.005,5.440999999999995,8.577800504755525e-05,11655.668866226753,1.4751351351351332,0.051918918918918866,3.7686173415016113,0,0,15,1.1029536774025301
1788968640,PUMP_01,17.65,0.0033,-0.5120000000000005,0.00018696882793377745,5346.864586488942,-0.2621621621621628,-0.007459459459459444,1.2746398184062295,0,0,15,0.9718092185987656
1788968640,HVAC_01,33.32,0.0,-1.8049999999999997,0.0,33320000.0,-0.7456756756756775,0.0010270270270270263,1.3297472608649274,0,1,15,0.9486120726373788
1788968640,FURNACE_01,77.51,0.0044,-0.480000000000004,5.6766868058742514e-05,17611.90638491252,-0.18513513513516955,0.0006486486486486503,0.46702367296648517,0,0,15,0.9938453520471169
1788968700,CNC_01,28.85,0.0061,1.0150000000000006,0.00021143846754112763,4728.732994591051,0.28621621621621784,-0.003945945945945967,1.2631200347640061,0,0,15,1.0364648451063465
1788968700,CNC_02,31.79,0.0064,1.876999999999999,0.000201321163846456,4966.411498203405,0.695135135135132,0.0028378378378378366,1.3675367149245643,0,0,15,1.0627486021880586
1788968700,CNC_03,27.09,0.0058,1.0159999999999982,0.00021410113643037515,4669.884502671954,0.37783783783783775,-0.0011351351351351346,1.3783581215022145,0,0,15,1.038965979943009
1788968700,COMP_01,49.39,0.005,-2.8759999999999977,0.0001012350657777877,9876.024795040992,-1.0448648648648629,-0.0360810810810811,3.8117718248138157,0,0,15,0.9449737698508827
1788968700,PUMP_01,16.24,0.0033,-1.8660000000000032,0.00020320195793091392,4919.721296576794,-0.8221621621621651,0.001540540540540536,1.35113285801212,0,0,15,0.8969401912658679
1788968700,HVAC_01,33.72,0.0,-1.2289999999999992,0.0,33720000.0,-0.5856756756756774,-0.0009729729729729755,1.3925312683503142,0,1,15,0.9648344454824332
1788968700,FURNACE_01,78.12,0.0044,0.17499999999999716,5.632360398971321e-05,17750.511247443763,0.054864864864839546,-0.0013513513513513514,0.42468942900796147,0,0,15,1.002245160019948
1788968760,CNC_01,29.8,0.0061,1.8620000000000019,0.00020469797970812148,4884.445172922471,0.6662162162162133,0.0020540540540540386,1.3840423885608906,0,0,15,1.0666475385980552
1788968760,CNC_02,30.87,0.0064,0.7740000000000045,0.00020732101693161592,4822.683955631932,0.3251351351351346,-0.0031621621621621687,1.3601568536998476,0,0,15,1.0257176692677543
1788968760,CNC_03,25.14,0.0058,-1.0279999999999987,0.00023070802582704746,4333.735562833995,-0.4021621621621634,-0.0031351351351351364,1.2636349683881556,0,0,15,0.9607153408470139
1788968760,COMP_01,48.2,0.005,-3.9849999999999994,0.00010373443768185814,9638.072385522895,-1.5148648648648617,-0.029081081081081095,3.8963180625360194,0,0,15,0.9236370427587038
1788968760,PUMP_01,16.92,0.0033,-1.004999999999999,0.00019503544946598996,5125.719478945774,-0.552162162162162,-0.0034594594594594685,1.379196626059291,0,0,15,0.9439330017331659
1788968760,HVAC_01,35.63,0.0,0.7959999999999994,0.0,35630000.00000001,0.1743243243243242,-0.004972972972972979,1.2662823978525146,0,1,15,1.0228512079333063
1788968760,FURNACE_01,78.59,0.0044,0.6259999999999906,5.5986766051828914e-05,17857.305157918654,0.2348648648649032,0.0016486486486486512,0.4507573873185218,0,0,15,1.0080293339486257
1788968820,CNC_01,28.62,0.0061,0.5030000000000001,0.00021313765852069676,4691.034256679232,0.19621621621621443,-0.004945945945945968,1.3398677380829633,0,0,15,1.0178894968208025
1788968820,CNC_02,28.91,0.0064,-1.254999999999999,0.00022137667861028438,4516.481799718794,-0.46486486486486456,-0.001162162162162167,1.268851186441237,0,0,15,0.9583954596918461
1788968820,CNC_03,24.21,0.0058,-1.8539999999999992,0.00023957041554851645,4173.4183761420445,-0.7821621621621588,0.002864864864864869,1.3845913958035907,0,0,15,0.9288673676769733
1788968820,COMP_01,56.15,0.005,3.4470000000000027,8.904719342747653e-05,11227.754449110178,0.6151351351351337,0.04891891891891886,4.057823855768563,0,0,15,1.065404226222336
1788968820,PUMP_01,18.87,0.0033,1.0380000000000003,0.0001748807538483967,5716.44956073917,0.22783783783783917,-0.004459459459459469,1.265374779791873,0,0,15,1.0582099002798395
1788968820,HVAC_01,36.8,0.0,1.8830000000000027,0.0,36800000.0,0.6443243243243231,0.00202702702702702,1.3718199590325262,0,1,15,1.0539278559461622
1788968820,FURNACE_01,78.36,0.0044,0.33499999999999375,5.615109678214527e-05,17805.044308111792,0.14486486486487138,-0.00035135135135135054,0.45976443243614507,0,0,15,1.0042934828030312
1788968880,CNC_01,26.71,0.0061,-1.4500000000000028,0.00022837887576267782,4377.9708244550075,-0.5737837837837887,-0.000945945945945964,1.279921872615669,0,0,15,0.9485084890444427
1788968880,CNC_02,28.25,0.0064,-1.7899999999999991,0.00022654866454694994,4413.372910482737,-0.7248648648648697,0.0028378378378378366,1.3967661062452648,0,0,15,0.9404127516507074
1788968880,CNC_03,25.4,0.0058,-0.48499999999999943,0.00022834644770289574,4378.555421479055,-0.30216216216216196,-0.004135135135135137,1.3377613970942497,0,0,15,0.9812632419832628
1788968880,COMP_01,51.1,0.005,-0.8350000000000009,9.784735620650967e-05,10217.956408718255,-0.3548648648648651,-0.0330810810810811,3.4630566139049908,0,0,15,0.9839221915101147
1788968880,PUMP_01,19.79,0.0033,1.852999999999998,0.00016675087585897545,5995.152983944259,0.5978378378378366,0.001540540540540536,1.3868273144122878,0,0,15,1.1033059539886292
1788968880,HVAC_01,35.84,0.0,0.7409999999999997,0.0,35840000.00000001,0.2543243243243225,-0.003972972972972978,1.3602732568617737,0,1,15,1.0211116834920744
1788968880,FURNACE_01,77.7,0.0044,-0.35499999999998977,5.6628055899252824e-05,17655.07839127471,-0.11513513513511953,-0.00035135135135135054,0.42274894046781986,0,0,15,0.9954519121715214
1788968940,CNC_01,26.33,0.0061,-1.6860000000000035,0.00023167488675750528,4315.685953122438,-0.7237837837837873,0.0010540540540540377,1.4036951235934394,0,0,15,0.9398200692525673
1788968940,CNC_02,29.66,0.0064,-0.20800000000000196,0.0002157788194275516,4633.650992032494,-0.1648648648648674,-0.006162162162162171,1.317048889668786,0,0,15,0.9930359919299586
1788968940,CNC_03,27.3,0.0058,1.4570000000000007,0.00021245420467200712,4706.085157731426,0.45783783783784315,-0.00013513513513513375,1.2790539038245783,0,0,15,1.0563788625013015
1788968940,COMP_01,51.75,0.005,-0.3119999999999976,9.661835562090135e-05,10347.930413917216,-0.09486486486486001,-0.030081081081081096,3.426867049912758,0,0,15,0.9940071262339687
1788968940,PUMP_01,18.59,0.0033,0.47399999999999665,0.0001775147833504689,5631.626779763707,0.11783783783783974,-0.00545945945945947,1.3384418801975178,0,0,15,1.0261646596287997
1788968940,HVAC_01,33.89,0.0,-1.2759999999999962,0.0,33890000.0,-0.5256756756756751,-0.0019729729729729764,1.2710118453858386,0,1,15,0.9637149245374818
1788968940,FURNACE_01,77.4,0.0044,-0.6189999999999856,5.6847544485173846e-05,17586.912065439672,-0.23513513513512407,0.0016486486486486512,0.46397916619894086,0,0,15,0.9920660224808572
1788969000,CNC_01,27.93,0.0061,0.07399999999999807,0.0002184031429143164,4577.93804294378,-0.0837837837837867,-0.008945945945945971,1.2992493559316813,0,0,15,1.0026564832475415
1788969000,CNC_02,31.47,0.0064,1.6169999999999973,0.0002033682807954153,4916.4193094828925,0.5651351351351366,0.0008378378378378348,1.2955569372967677,0,0,15,1.0541653751996323
1788969000,CNC_03,27.67,0.0058,1.6820000000000022,0.00020961329202698616,4769.8672642647825,0.6078378378378417,0.001864864864864868,1.4027496806867108,0,0,15,1.064722138497686
1788969000,COMP_01,57.33,0.005,4.395999999999994,8.721437140738931e-05,11463.70725854829,1.0851351351351326,0.045918918918918916,3.5578151847571964,0,0,15,1.0830467925521066
1788969000,PUMP_01,16.69,0.0033,-1.4670000000000023,0.00019772317569064253,5056.043623144502,-0.6521621621621634,-0.0014594594594594668,1.2809983086119463,0,0,15,0.9192046638098438
1788969000,HVAC_01,33.25,0.0,-1.7879999999999967,0.0,33250000.0,-0.7756756756756751,0.0010270270270270263,1.400077775617405,0,1,15,0.9489696629667888
1788969000,FURNACE_01,77.81,0.0044,-0.15000000000000568,5.6548000815473585e-05,17680.072710747558,-0.0751351351351559,-0.0013513513513513514,0.4473626418615342,0,0,15,0.998075923575219
1788969060,CNC_01,29.61,0.0061,1.7419999999999973,0.00020601147564973065,4853.302737256187,0.586216216216215,0.0010540540540540377,1.3164582113467265,0,0,15,1.0625089327361512
1788969060,CNC_02,31.55,0.0064,1.5370000000000026,0.0002028526084674292,4928.917356663022,0.5951351351351306,0.0008378378378378348,1.4031951634276216,0,0,15,1.051211106813344
1788969060,CNC_03,26.06,0.0058,-0.08800000000000452,0.00022256330688552158,4492.328908808826,-0.04216216216215685,-0.008135135135135113,1.2963092909401592,0,0,15,0.9966345037236305
1788969060,COMP_01,48.52,0.005,-3.7269999999999968,0.00010305028641693556,9702.059588082384,-1.3848648648648663,-0.031081081081081097,3.6916453723990807,0,0,15,0.9286657429390063
1788969060,PUMP_01,16.34,0.0033,-1.671000000000003,0.00020195837197317185,4950.015146925174,-0.7821621621621588,0.000540540540540535,1.403546697952488,0,0,15,0.9072233131295699
1788969060,HVAC_01,34.69,0.0,-0.1770000000000067,0.0,34690000.0,-0.19567567567567679,-0.006972972972972974,1.3172197150732978,0,1,15,0.9949235381614838
1788969060,FURNACE_01,78.44,0.0044,0.492999999999995,5.609382896361769e-05,17823.221995001135,0.184864864864835,0.0006486486486486503,0.4291865691178025,0,0,15,1.0063247975377525
1788969120,CNC_01,29.39,0.0061,1.3510000000000026,0.00020755358259429797,4817.243074905753,0.5062162162162167,-0.000945945945945964,1.3978670259442503,0,0,15,1.0481828507370858
1788969120,CNC_02,29.79,0.0064,-0.36799999999999855,0.00021483718647743585,4653.960318700203,-0.10486486486486513,-0.007162162162162172,1.2806751691544938,0,0,15,0.9877975665562184
1788969120,CNC_03,24.38,0.0058,-1.7540000000000049,0.0002378999082075509,4202.723668333046,-0.7121621621621586,0.001864864864864868,1.3164447070297591,0,0,15,0.9328843294985714
1788969120,COMP_01,48.46,0.005,-3.6259999999999977,0.00010317787653367982,9690.06198760248,-1.4048648648648623,-0.031081081081081097,3.829665491629493,0,0,15,0.930384346458082
1788969120,PUMP_01,17.96,0.0033,0.10800000000000409,0.00018374163787630076,5440.775522568919,-0.14216216216216537,-0.009459459459459446,1.2957520338912576,0,0,15,1.0060496859707773
1788969120,HVAC_01,36.49,0.0,1.634999999999998,0.0,36490000.0,0.5243243243243256,2.7027027027025363e-05,1.3000106837167844,0,1,15,1.046908591395536
1788969120,FURNACE_01,78.55,0.0044,0.5539999999999878,5.6015276180582105e-05,17848.216314473982,0.2248648648649123,0.0006486486486486503,0.4695908384493392,0,0,15,1.0071029154430622
1788969180,CNC_01,27.52,0.0061,-0.6460000000000043,0.0002216569686897904,4510.735944927061,-0.2437837837837833,-0.0059459459459459685,1.269025873127364,0,0,15,0.9770645112169098
1788969180,CNC_02,28.28,0.0064,-1.8369999999999962,0.00022630833711780987,4418.059678175285,-0.7148648648648646,0.0018378378378378357,1.3381666562876249,0,0,15,0.9390045177473016
1788969180,CNC_03,24.62,0.0058,-1.3419999999999987,0.00023558081902596182,4244.095845543872,-0.6121621621621571,-0.00013513513513513375,1.3964701532395503,0,0,15,0.9483090305712568
1788969180,COMP_01,57.23,0.005,4.588000000000001,8.736676415574412e-05,11443.71125774845,1.0451351351351406,0.044918918918918915,4.152554234042785,0,0,15,1.087154722708964
1788969180,PUMP_01,19.63,0.0033,1.7620000000000005,0.00016811002709577039,5946.682823386852,0.5278378378378363,0.000540540540540535,1.318735084170517,0,0,15,1.0986119823924343
1788969180,HVAC_01,36.53,0.0,1.5139999999999958,0.0,36530000.0,0.5343243243243236,2.7027027027025363e-05,1.404454817120629,0,1,15,1.043237347405833
1788969180,FURNACE_01,78.01,0.0044,-0.03900000000000148,5.640302453014967e-05,17725.516927970915,0.004864864864885021,-0.0023513513513513523,0.43339614929325276,0,0,15,0.9995003010993055
